type,pos,headword,freq_tar,freq_ref,range_tar,range_ref,likelihood,effect,lower_word,word,category,subcategory,source_file
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
introduce,,,3554,0,618,0,50.77,0.0,introduce,INTRODUCE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
walker,,,3554,0,333,0,50.77,0.0,walker,WALKER,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
walker,,,3554,0,333,0,50.77,0.0,walker,WALKER,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
kidsn,,,3554,0,641,0,50.77,0.0,kidsn,,,,
thomas,,,3553,0,473,0,50.756,0.0,thomas,THOMAS,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
uhhn,,,3551,0,657,0,50.728,0.0,uhhn,,,,
hr,,,3550,0,690,0,50.713,0.0,hr,HR,NOUNS,NOUN.TIME,WordNet Words & Phrases (Unambiguous).txt
load,,,3550,0,668,0,50.713,0.0,load,LOAD,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
load,,,3550,0,668,0,50.713,0.0,load,LOAD,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
load,,,3550,0,668,0,50.713,0.0,load,LOAD,NOUNS,NOUN.PHENOMENON,WordNet Words & Phrases.txt
load,,,3550,0,668,0,50.713,0.0,load,LOAD,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
load,,,3550,0,668,0,50.713,0.0,load,LOAD,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
nintendo,,,3549,0,617,0,50.699,0.0,nintendo,,,,
ulti,,,3549,0,96,0,50.699,0.0,ulti,,,,
kinky,,,3548,0,591,0,50.685,0.0,kinky,KINKY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
gods,,,3546,0,690,0,50.656,0.0,gods,,,,
homen,,,3546,0,658,0,50.656,0.0,homen,,,,
recommendations,,,3545,0,654,0,50.642,0.0,recommendations,,,,
ds,,,3544,0,661,0,50.628,0.0,ds,DS,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
ds,,,3544,0,661,0,50.628,0.0,ds,DS,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
constantly,,,3544,0,675,0,50.628,0.0,constantly,CONSTANTLY,ADVERBS,ADV.ALL,WordNet Words & Phrases (Unambiguous).txt
yesterdayn,,,3541,0,665,0,50.585,0.0,yesterdayn,,,,
painn,,,3541,0,609,0,50.585,0.0,painn,,,,
lockdown,,,3539,0,563,0,50.556,0.0,lockdown,LOCKDOWN,NOUNS,NOUN.ACT,WordNet Words & Phrases (Unambiguous).txt
becomes,,,3538,0,681,0,50.542,0.0,becomes,,,,
knight,,,3538,0,594,0,50.542,0.0,knight,KNIGHT,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
knight,,,3538,0,594,0,50.542,0.0,knight,KNIGHT,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
knight,,,3538,0,594,0,50.542,0.0,knight,KNIGHT,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
ra,,,3537,0,605,0,50.528,0.0,ra,RA,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
ra,,,3537,0,605,0,50.528,0.0,ra,RA,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
ra,,,3537,0,605,0,50.528,0.0,ra,RA,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
birds,,,3537,0,640,0,50.528,0.0,birds,,,,
gnn,,,3536,0,675,0,50.513,0.0,gnn,,,,
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,VERBS,VERB.BODY,WordNet Words & Phrases.txt
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
clap,,,3534,0,656,0,50.485,0.0,clap,CLAP,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,ADVERBS,ADV.ALL,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.POSSESSION,WordNet Words & Phrases.txt
square,,,3531,0,662,0,50.442,0.0,square,SQUARE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
george,,,3527,0,571,0,50.385,0.0,george,GEORGE,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
clan,,,3526,0,615,0,50.37,0.0,clan,CLAN,NOUNS,NOUN.GROUP,WordNet Words & Phrases (Unambiguous).txt
unbanned,,,3526,0,618,0,50.37,0.0,unbanned,,,,
happyn,,,3525,0,659,0,50.356,0.0,happyn,,,,
ghoul,,,3525,0,620,0,50.356,0.0,ghoul,GHOUL,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
watches,,,3524,0,695,0,50.342,0.0,watches,,,,
overrated,,,3519,0,678,0,50.27,0.0,overrated,,,,
nlike,,,3519,0,680,0,50.27,0.0,nlike,,,,
rai,,,3518,0,132,0,50.256,0.0,rai,,,,
mary,,,3517,0,544,0,50.242,0.0,mary,MARY,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
nini,,,3514,0,421,0,50.199,0.0,nini,,,,
ooon,,,3513,0,648,0,50.185,0.0,ooon,,,,
waking,,,3512,0,680,0,50.17,0.0,waking,WAKING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
waking,,,3512,0,680,0,50.17,0.0,waking,WAKING,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
pulled,,,3511,0,684,0,50.156,0.0,pulled,PULLED,ADJECTIVES,ADJ.PPL,WordNet Words & Phrases (Unambiguous).txt
turkey,,,3511,0,627,0,50.156,0.0,turkey,TURKEY,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
turkey,,,3511,0,627,0,50.156,0.0,turkey,TURKEY,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
turkey,,,3511,0,627,0,50.156,0.0,turkey,TURKEY,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
turkey,,,3511,0,627,0,50.156,0.0,turkey,TURKEY,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
turkey,,,3511,0,627,0,50.156,0.0,turkey,TURKEY,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
yearsn,,,3509,0,665,0,50.128,0.0,yearsn,,,,
lights,,,3509,0,680,0,50.128,0.0,lights,,,,
solid,,,3508,0,665,0,50.113,0.0,solid,SOLID,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
solid,,,3508,0,665,0,50.113,0.0,solid,SOLID,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
solid,,,3508,0,665,0,50.113,0.0,solid,SOLID,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
solid,,,3508,0,665,0,50.113,0.0,solid,SOLID,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
battery,,,3507,0,663,0,50.099,0.0,battery,BATTERY,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
battery,,,3507,0,663,0,50.099,0.0,battery,BATTERY,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
battery,,,3507,0,663,0,50.099,0.0,battery,BATTERY,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
memories,,,3505,0,675,0,50.07,0.0,memories,,,,
noone,,,3505,0,643,0,50.07,0.0,noone,,,,
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
escape,,,3500,0,678,0,49.999,0.0,escape,ESCAPE,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
chick,,,3499,0,656,0,49.985,0.0,chick,CHICK,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
chick,,,3499,0,656,0,49.985,0.0,chick,CHICK,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
banner,,,3498,0,586,0,49.97,0.0,banner,BANNER,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
banner,,,3498,0,586,0,49.97,0.0,banner,BANNER,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
banner,,,3498,0,586,0,49.97,0.0,banner,BANNER,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
tooo,,,3496,0,680,0,49.942,0.0,tooo,,,,
skinny,,,3496,0,649,0,49.942,0.0,skinny,SKINNY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
skinny,,,3496,0,649,0,49.942,0.0,skinny,SKINNY,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
spy,,,3494,0,578,0,49.913,0.0,spy,SPY,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
spy,,,3494,0,578,0,49.913,0.0,spy,SPY,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
spy,,,3494,0,578,0,49.913,0.0,spy,SPY,VERBS,VERB.PERCEPTION,WordNet Words & Phrases.txt
survive,,,3493,0,684,0,49.899,0.0,survive,SURVIVE,VERBS,VERB.STATIVE,WordNet Words & Phrases (Unambiguous).txt
br,,,3492,0,668,0,49.885,0.0,br,BR,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
br,,,3492,0,668,0,49.885,0.0,br,BR,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
bish,,,3492,0,602,0,49.885,0.0,bish,,,,
mb,,,3491,0,674,0,49.87,0.0,mb,MB,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
mb,,,3491,0,674,0,49.87,0.0,mb,MB,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
disgusting,,,3490,0,680,0,49.856,0.0,disgusting,DISGUSTING,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
deleting,,,3490,0,691,0,49.856,0.0,deleting,,,,
bun,,,3490,0,536,0,49.856,0.0,bun,BUN,NOUNS,NOUN.FOOD,WordNet Words & Phrases (Unambiguous).txt
ilyt,,,3489,0,552,0,49.842,0.0,ilyt,,,,
haikyuu,,,3487,0,488,0,49.813,0.0,haikyuu,,,,
file,,,3486,0,656,0,49.799,0.0,file,FILE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
file,,,3486,0,656,0,49.799,0.0,file,FILE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
file,,,3486,0,656,0,49.799,0.0,file,FILE,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
file,,,3486,0,656,0,49.799,0.0,file,FILE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
file,,,3486,0,656,0,49.799,0.0,file,FILE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
file,,,3486,0,656,0,49.799,0.0,file,FILE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
lead,,,3484,0,686,0,49.77,0.0,lead,LEAD,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.COGNITION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.RELATION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,VERBS,VERB.COGNITION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
base,,,3483,0,662,0,49.756,0.0,base,BASE,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,VERBS,VERB.CONSUMPTION,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
board,,,3479,0,682,0,49.699,0.0,board,BOARD,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
stressed,,,3476,0,651,0,49.656,0.0,stressed,STRESSED,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
grew,,,3474,0,677,0,49.628,0.0,grew,,,,
ori,,,3473,0,186,0,49.613,0.0,ori,,,,
il,,,3472,0,663,0,49.599,0.0,il,IL,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
il,,,3472,0,663,0,49.599,0.0,il,IL,NOUNS,NOUN.LOCATION,WordNet Words & Phrases.txt
lack,,,3472,0,661,0,49.599,0.0,lack,LACK,NOUNS,NOUN.STATE,WordNet Words & Phrases.txt
lack,,,3472,0,661,0,49.599,0.0,lack,LACK,VERBS,VERB.STATIVE,WordNet Words & Phrases.txt
july,,,3471,0,648,0,49.585,0.0,july,JULY,NOUNS,NOUN.TIME,WordNet Words & Phrases (Unambiguous).txt
kylie,,,3470,0,285,0,49.57,0.0,kylie,KYLIE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases (Unambiguous).txt
canadian,,,3467,0,624,0,49.528,0.0,canadian,CANADIAN,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
canadian,,,3467,0,624,0,49.528,0.0,canadian,CANADIAN,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
canadian,,,3467,0,624,0,49.528,0.0,canadian,CANADIAN,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
massive,,,3466,0,670,0,49.513,0.0,massive,MASSIVE,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
beta,,,3465,0,622,0,49.499,0.0,beta,BETA,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
beta,,,3465,0,622,0,49.499,0.0,beta,BETA,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
beta,,,3465,0,622,0,49.499,0.0,beta,BETA,NOUNS,NOUN.PLANT,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.BODY,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
tongue,,,3461,0,665,0,49.442,0.0,tongue,TONGUE,VERBS,VERB.CREATION,WordNet Words & Phrases.txt
hoodie,,,3460,0,650,0,49.428,0.0,hoodie,,,,
crunchy,,,3460,0,524,0,49.428,0.0,crunchy,CRUNCHY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases (Unambiguous).txt
pichu,,,3459,0,137,0,49.413,0.0,pichu,,,,
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,NOUNS,NOUN.FOOD,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,NOUNS,NOUN.SUBSTANCE,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,VERBS,VERB.BODY,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,VERBS,VERB.CHANGE,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,VERBS,VERB.EMOTION,WordNet Words & Phrases.txt
shake,,,3458,0,664,0,49.399,0.0,shake,SHAKE,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
penguin,,,3456,0,599,0,49.37,0.0,penguin,PENGUIN,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases (Unambiguous).txt
clicked,,,3455,0,657,0,49.356,0.0,clicked,,,,
reached,,,3453,0,683,0,49.328,0.0,reached,,,,
inch,,,3453,0,655,0,49.328,0.0,inch,INCH,NOUNS,NOUN.QUANTITY,WordNet Words & Phrases.txt
inch,,,3453,0,655,0,49.328,0.0,inch,INCH,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
mah,,,3452,0,616,0,49.313,0.0,mah,,,,
drew,,,3451,0,659,0,49.299,0.0,drew,DREW,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
supn,,,3451,0,649,0,49.299,0.0,supn,,,,
introduction,,,3449,0,528,0,49.27,0.0,introduction,INTRODUCTION,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
introduction,,,3449,0,528,0,49.27,0.0,introduction,INTRODUCTION,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
petition,,,3449,0,619,0,49.27,0.0,petition,PETITION,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
petition,,,3449,0,619,0,49.27,0.0,petition,PETITION,VERBS,VERB.COMMUNICATION,WordNet Words & Phrases.txt
desu,,,3449,0,450,0,49.27,0.0,desu,,,,
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,NOUNS,NOUN.PERSON,WordNet Words & Phrases.txt
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,NOUNS,NOUN.SHAPE,WordNet Words & Phrases.txt
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,NOUNS,NOUN.TIME,WordNet Words & Phrases.txt
bell,,,3448,0,677,0,49.256,0.0,bell,BELL,VERBS,VERB.CONTACT,WordNet Words & Phrases.txt
serenity,,,3448,0,147,0,49.256,0.0,serenity,SERENITY,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
serenity,,,3448,0,147,0,49.256,0.0,serenity,SERENITY,NOUNS,NOUN.FEELING,WordNet Words & Phrases.txt
gamble,,,3448,0,506,0,49.256,0.0,gamble,GAMBLE,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
gamble,,,3448,0,506,0,49.256,0.0,gamble,GAMBLE,NOUNS,NOUN.POSSESSION,WordNet Words & Phrases.txt
gamble,,,3448,0,506,0,49.256,0.0,gamble,GAMBLE,VERBS,VERB.COMPETITION,WordNet Words & Phrases.txt
gamble,,,3448,0,506,0,49.256,0.0,gamble,GAMBLE,VERBS,VERB.SOCIAL,WordNet Words & Phrases.txt
milkn,,,3447,0,595,0,49.242,0.0,milkn,,,,
stranger,,,3444,0,667,0,49.199,0.0,stranger,STRANGER,NOUNS,NOUN.PERSON,WordNet Words & Phrases (Unambiguous).txt
makeup,,,3442,0,643,0,49.17,0.0,makeup,MAKEUP,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
makeup,,,3442,0,643,0,49.17,0.0,makeup,MAKEUP,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
makeup,,,3442,0,643,0,49.17,0.0,makeup,MAKEUP,NOUNS,NOUN.EVENT,WordNet Words & Phrases.txt
gj,,,3441,0,569,0,49.156,0.0,gj,,,,
babyn,,,3438,0,628,0,49.113,0.0,babyn,,,,
alreadyn,,,3438,0,660,0,49.113,0.0,alreadyn,,,,
nmy,,,3435,0,678,0,49.07,0.0,nmy,,,,
nin,,,3434,0,674,0,49.056,0.0,nin,,,,
logic,,,3434,0,669,0,49.056,0.0,logic,LOGIC,NOUNS,NOUN.COGNITION,WordNet Words & Phrases (Unambiguous).txt
military,,,3433,0,631,0,49.042,0.0,military,MILITARY,ADJECTIVES,ADJ.PERT,WordNet Words & Phrases.txt
military,,,3433,0,631,0,49.042,0.0,military,MILITARY,ADJECTIVES,ADJ.ALL,WordNet Words & Phrases.txt
military,,,3433,0,631,0,49.042,0.0,military,MILITARY,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.ACT,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.ARTIFACT,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.ATTRIBUTE,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.COMMUNICATION,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.GROUP,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,NOUNS,NOUN.OBJECT,WordNet Words & Phrases.txt
row,,,3433,0,679,0,49.042,0.0,row,ROW,VERBS,VERB.MOTION,WordNet Words & Phrases.txt
chilln,,,3432,0,632,0,49.028,0.0,chilln,,,,
rat,,,3431,0,623,0,49.013,0.0,rat,RAT,NOUNS,NOUN.ANIMAL,WordNet Words & Phrases.txt
